Symbol,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,11/18/2021,153.710007,158.669998,153.050003,157.869995,155.887665,137827700
AAPL,11/19/2021,157.649994,161.020004,156.529999,160.550003,158.534042,117305600
AAPL,11/22/2021,161.679993,165.699997,161,161.020004,158.998138,117467900
AAPL,11/23/2021,161.119995,161.800003,159.059998,161.410004,159.383209,96041900
AAPL,11/24/2021,160.75,162.139999,159.639999,161.940002,159.906586,69463600
AAPL,11/26/2021,159.570007,160.449997,156.360001,156.809998,154.840988,76959800
AAPL,11/29/2021,159.369995,161.190002,158.789993,160.240005,158.227936,88748200
AAPL,11/30/2021,159.990005,165.520004,159.919998,165.300003,163.224365,174048100
AAPL,12/1/2021,167.479996,170.300003,164.529999,164.770004,162.70105,152052500
AAPL,12/2/2021,158.740005,164.199997,157.800003,163.759995,161.703705,136739200
AAPL,12/3/2021,164.020004,164.960007,159.720001,161.839996,159.807816,118023100
AAPL,12/6/2021,164.289993,167.880005,164.279999,165.320007,163.244156,107497000
AAPL,12/7/2021,169.080002,171.580002,168.339996,171.179993,169.030533,120405400
AAPL,12/8/2021,172.130005,175.960007,170.699997,175.080002,172.881577,116998900
AAPL,12/9/2021,174.910004,176.75,173.919998,174.559998,172.368088,108923700
AAPL,12/10/2021,175.210007,179.630005,174.690002,179.449997,177.196716,115402700
AAPL,12/13/2021,181.119995,182.130005,175.529999,175.740005,173.533295,153237000
AAPL,12/14/2021,175.25,177.740005,172.210007,174.330002,172.140991,139380400
AAPL,12/15/2021,175.110001,179.5,172.309998,179.300003,177.048569,131063300
AAPL,12/16/2021,179.279999,181.139999,170.75,172.259995,170.09697,150185800
AAPL,12/17/2021,169.929993,173.470001,169.690002,171.139999,168.991058,195432700
AAPL,12/20/2021,168.279999,170.580002,167.460007,169.75,167.618484,107499100
AAPL,12/21/2021,171.559998,173.199997,169.119995,172.990005,170.817825,91185900
AAPL,12/22/2021,173.039993,175.860001,172.149994,175.639999,173.434555,92135300
AAPL,12/23/2021,175.850006,176.850006,175.270004,176.279999,174.066483,68356600
AAPL,12/27/2021,177.089996,180.419998,177.070007,180.330002,178.065659,74919600
AAPL,12/28/2021,180.160004,181.330002,178.529999,179.289993,177.038681,79144300
AAPL,12/29/2021,179.330002,180.630005,178.139999,179.380005,177.127594,62348900
AAPL,12/30/2021,179.470001,180.570007,178.089996,178.199997,175.962402,59773000
AAPL,12/31/2021,178.089996,179.229996,177.259995,177.570007,175.340302,64062300
AAPL,1/3/2022,177.830002,182.880005,177.710007,182.009995,179.724533,104487900
AAPL,1/4/2022,182.630005,182.940002,179.119995,179.699997,177.443558,99310400
AAPL,1/5/2022,179.610001,180.169998,174.639999,174.919998,172.723587,94537600
AAPL,1/6/2022,172.699997,175.300003,171.639999,172,169.840286,96904000
AAPL,1/7/2022,172.889999,174.139999,171.029999,172.169998,170.008118,86709100
AAPL,1/10/2022,169.080002,172.5,168.169998,172.190002,170.027878,106765600
AAPL,1/11/2022,172.320007,175.179993,170.820007,175.080002,172.881577,76138300
AAPL,1/12/2022,176.119995,177.179993,174.820007,175.529999,173.325912,74805200
AAPL,1/13/2022,175.779999,176.619995,171.789993,172.190002,170.027878,84505800
AAPL,1/14/2022,171.339996,173.779999,171.089996,173.070007,170.896851,80440800
AAPL,1/18/2022,171.509995,172.539993,169.410004,169.800003,167.667877,90956700
AAPL,1/19/2022,170,171.080002,165.940002,166.229996,164.1427,94815000
AAPL,1/20/2022,166.979996,169.679993,164.179993,164.509995,162.444275,91420500
AAPL,1/21/2022,164.419998,166.330002,162.300003,162.410004,160.370682,122848900
AAPL,1/24/2022,160.020004,162.300003,154.699997,161.619995,159.590561,162294600
AAPL,1/25/2022,158.979996,162.759995,157.020004,159.779999,157.773697,115798400
AAPL,1/26/2022,163.5,164.389999,157.820007,159.690002,157.68483,108275300
AAPL,1/27/2022,162.449997,163.839996,158.279999,159.220001,157.220718,121954600
AAPL,1/28/2022,165.710007,170.350006,162.800003,170.330002,168.191208,179935700
AAPL,1/31/2022,170.160004,175,169.509995,174.779999,172.585342,115541600
AAPL,2/1/2022,174.009995,174.839996,172.309998,174.610001,172.41748,86213900
AAPL,2/2/2022,174.75,175.880005,173.330002,175.839996,173.632019,84914300
AAPL,2/3/2022,174.479996,176.240005,172.119995,172.899994,170.728958,89418100
AAPL,2/4/2022,171.679993,174.100006,170.679993,172.389999,170.44223,82465400
AAPL,2/7/2022,172.860001,173.949997,170.949997,171.660004,169.72049,77251200
AAPL,2/8/2022,171.729996,175.350006,171.429993,174.830002,172.85466,74829200
AAPL,2/9/2022,176.050003,176.649994,174.899994,176.279999,174.288284,71285000
AAPL,2/10/2022,174.139999,175.479996,171.550003,172.119995,170.175278,90865900
AAPL,2/11/2022,172.330002,173.080002,168.039993,168.639999,166.734604,98670700
AAPL,2/14/2022,167.369995,169.580002,166.559998,168.880005,166.971893,86185500
AAPL,2/15/2022,170.970001,172.949997,170.25,172.789993,170.837708,62527400
AAPL,2/16/2022,171.850006,173.339996,170.050003,172.550003,170.600433,61177400
AAPL,2/17/2022,171.029999,171.910004,168.470001,168.880005,166.971893,69589300
AAPL,2/18/2022,169.820007,170.539993,166.190002,167.300003,165.409744,82772700
AAPL,2/22/2022,164.979996,166.690002,162.149994,164.320007,162.463394,91162800
AAPL,2/23/2022,165.539993,166.149994,159.75,160.070007,158.261459,90009200
AAPL,2/24/2022,152.580002,162.850006,152,162.740005,160.90126,141147500
AAPL,2/25/2022,163.839996,165.119995,160.869995,164.850006,162.987442,91974200
AAPL,2/28/2022,163.059998,165.419998,162.429993,165.119995,163.254395,95056600
AAPL,3/1/2022,164.699997,166.600006,161.970001,163.199997,161.356064,83474400
AAPL,3/2/2022,164.389999,167.360001,162.949997,166.559998,164.678085,79724800
AAPL,3/3/2022,168.470001,168.910004,165.550003,166.229996,164.351852,76678400
AAPL,3/4/2022,164.490005,165.550003,162.100006,163.169998,161.326416,83737200
AAPL,3/7/2022,163.360001,165.020004,159.039993,159.300003,157.500137,96418800
AAPL,3/8/2022,158.820007,162.880005,155.800003,157.440002,155.661163,131148300
AAPL,3/9/2022,161.479996,163.410004,159.410004,162.949997,161.108902,91454900
AAPL,3/10/2022,160.199997,160.389999,155.979996,158.520004,156.728973,105342000
AAPL,3/11/2022,158.929993,159.279999,154.5,154.729996,152.981766,96970100
AAPL,3/14/2022,151.449997,154.119995,150.100006,150.619995,148.918213,108732100
AAPL,3/15/2022,150.899994,155.570007,150.380005,155.089996,153.337692,92964300
AAPL,3/16/2022,157.050003,160,154.460007,159.589996,157.78685,102300200
AAPL,3/17/2022,158.610001,161,157.630005,160.619995,158.805237,75615400
AAPL,3/18/2022,160.509995,164.479996,159.759995,163.979996,162.127243,123511700
AAPL,3/21/2022,163.509995,166.350006,163.009995,165.380005,163.511444,95811400
AAPL,3/22/2022,165.509995,169.419998,164.910004,168.820007,166.912567,81532000
AAPL,3/23/2022,167.990005,172.639999,167.649994,170.210007,168.28688,98062700
AAPL,3/24/2022,171.059998,174.139999,170.210007,174.070007,172.103241,90131400
AAPL,3/25/2022,173.880005,175.279999,172.75,174.720001,172.745926,80546200
AAPL,3/28/2022,172.169998,175.729996,172,175.600006,173.615997,90371900
AAPL,3/29/2022,176.690002,179.009995,176.339996,178.960007,176.937988,100589400
AAPL,3/30/2022,178.550003,179.610001,176.699997,177.770004,175.761459,92633200
AAPL,3/31/2022,177.839996,178.029999,174.399994,174.610001,172.637146,103049300
AAPL,4/1/2022,174.029999,174.880005,171.940002,174.309998,172.34053,78751300
AAPL,4/4/2022,174.570007,178.490005,174.440002,178.440002,176.423904,76468400
AAPL,4/5/2022,177.5,178.300003,174.419998,175.059998,173.082062,73401800
AAPL,4/6/2022,172.360001,173.630005,170.130005,171.830002,169.888535,89058800
AAPL,4/7/2022,171.160004,173.360001,169.850006,172.139999,170.195053,77594700
AAPL,4/8/2022,171.779999,171.779999,169.199997,170.089996,168.168228,76575500
AAPL,4/11/2022,168.710007,169.029999,165.5,165.75,163.877243,72246700
AAPL,4/12/2022,168.020004,169.869995,166.639999,167.660004,165.765686,79265200
AAPL,4/13/2022,167.389999,171.039993,166.770004,170.399994,168.474716,70618900
AAPL,4/14/2022,170.619995,171.270004,165.039993,165.289993,163.42244,75329400
AAPL,4/18/2022,163.919998,166.600006,163.570007,165.070007,163.204926,69023900
AAPL,4/19/2022,165.020004,167.820007,163.910004,167.399994,165.508591,67723800
AAPL,4/20/2022,168.759995,168.880005,166.100006,167.229996,165.340546,67929800
AAPL,4/21/2022,168.910004,171.529999,165.910004,166.419998,164.539673,87227800
AAPL,4/22/2022,166.460007,167.869995,161.5,161.789993,159.961975,84882400
AAPL,4/25/2022,161.119995,163.169998,158.460007,162.880005,161.039688,96046400
AAPL,4/26/2022,162.25,162.339996,156.720001,156.800003,155.028366,95623200
AAPL,4/27/2022,155.910004,159.789993,155.380005,156.570007,154.80098,88063200
AAPL,4/28/2022,159.25,164.520004,158.929993,163.639999,161.791092,130216800
AAPL,4/29/2022,161.839996,166.199997,157.25,157.649994,155.868759,131747600
AAPL,5/2/2022,156.710007,158.229996,153.270004,157.960007,156.175278,123055300
AAPL,5/3/2022,158.149994,160.710007,156.320007,159.479996,157.678085,88966500
AAPL,5/4/2022,159.669998,166.479996,159.259995,166.020004,164.144226,108256500
AAPL,5/5/2022,163.850006,164.080002,154.949997,156.770004,154.998734,130525300
AAPL,5/6/2022,156.009995,159.440002,154.179993,157.279999,155.73143,116124600
AAPL,5/9/2022,154.929993,155.830002,151.490005,152.059998,150.562836,131577900
AAPL,5/10/2022,155.520004,156.740005,152.929993,154.509995,152.988693,115366700
AAPL,5/11/2022,153.5,155.449997,145.809998,146.5,145.057571,142689800
AAPL,5/12/2022,142.770004,146.199997,138.800003,142.559998,141.156372,182602000
AAPL,5/13/2022,144.589996,148.100006,143.110001,147.110001,145.661591,113990900
AAPL,5/16/2022,145.550003,147.520004,144.179993,145.539993,144.10704,86643800
AAPL,5/17/2022,148.860001,149.770004,146.679993,149.240005,147.770584,78336300
AAPL,5/18/2022,146.850006,147.360001,139.899994,140.820007,139.433502,109742900
AAPL,5/19/2022,139.880005,141.660004,136.600006,137.350006,135.99765,136095600
AAPL,5/20/2022,139.089996,140.699997,132.610001,137.589996,136.235275,137426100
AAPL,5/23/2022,137.789993,143.259995,137.649994,143.110001,141.700943,117726300
AAPL,5/24/2022,140.809998,141.970001,137.330002,140.360001,138.978027,104132700
AAPL,5/25/2022,138.429993,141.789993,138.339996,140.520004,139.136475,92482700
AAPL,5/26/2022,137.389999,144.339996,137.139999,143.779999,142.364334,90601500
AAPL,5/27/2022,145.389999,149.679993,145.259995,149.639999,148.166641,90978500
AAPL,5/31/2022,149.070007,150.660004,146.839996,148.839996,147.374527,103718400
AAPL,6/1/2022,149.899994,151.740005,147.679993,148.710007,147.245819,74286600
AAPL,6/2/2022,147.830002,151.270004,146.860001,151.210007,149.721176,72348100
AAPL,6/3/2022,146.899994,147.970001,144.460007,145.380005,143.948593,88570300
AAPL,6/6/2022,147.029999,148.570007,144.899994,146.139999,144.701126,71598400
AAPL,6/7/2022,144.350006,149,144.100006,148.710007,147.245819,67808200
AAPL,6/8/2022,148.580002,149.869995,147.460007,147.960007,146.503189,53950200
AAPL,6/9/2022,147.080002,147.949997,142.529999,142.639999,141.23558,69473000
AAPL,6/10/2022,140.279999,140.759995,137.059998,137.130005,135.779846,91437900
AAPL,6/13/2022,132.869995,135.199997,131.440002,131.880005,130.581528,122207100
AAPL,6/14/2022,133.130005,133.889999,131.479996,132.759995,131.452835,84784300
AAPL,6/15/2022,134.289993,137.339996,132.160004,135.429993,134.096542,91533000
AAPL,6/16/2022,132.080002,132.389999,129.039993,130.059998,128.779419,108123900
AAPL,6/17/2022,130.070007,133.080002,129.809998,131.559998,130.264664,134520300
AAPL,6/21/2022,133.419998,137.059998,133.320007,135.869995,134.532242,81000500
AAPL,6/22/2022,134.789993,137.759995,133.910004,135.350006,134.017349,73409200
AAPL,6/23/2022,136.820007,138.589996,135.630005,138.270004,136.908615,72433800
AAPL,6/24/2022,139.899994,141.910004,139.770004,141.660004,140.265228,89116800
AAPL,6/27/2022,142.699997,143.490005,140.970001,141.660004,140.265228,70207900
AAPL,6/28/2022,142.130005,143.419998,137.320007,137.440002,136.086792,67083400
AAPL,6/29/2022,137.460007,140.669998,136.669998,139.229996,137.859146,66242400
AAPL,6/30/2022,137.25,138.369995,133.770004,136.720001,135.373871,98964500
AAPL,7/1/2022,136.039993,139.039993,135.660004,138.929993,137.562073,71051600
AAPL,7/5/2022,137.770004,141.610001,136.929993,141.559998,140.166214,73353800
AAPL,7/6/2022,141.350006,144.119995,141.080002,142.919998,141.512817,74064300
AAPL,7/7/2022,143.289993,146.550003,143.279999,146.350006,144.909058,66253700
AAPL,7/8/2022,145.259995,147.550003,145,147.039993,145.592255,64547800
AAPL,7/11/2022,145.669998,146.639999,143.779999,144.869995,143.443604,63141600
AAPL,7/12/2022,145.759995,148.449997,145.050003,145.860001,144.423874,77588800
AAPL,7/13/2022,142.990005,146.449997,142.119995,145.490005,144.05751,71185600
AAPL,7/14/2022,144.080002,148.949997,143.25,148.470001,147.008179,78140700
AAPL,7/15/2022,149.779999,150.860001,148.199997,150.169998,148.691452,76259900
AAPL,7/18/2022,150.740005,151.570007,146.699997,147.070007,145.621948,81420900
AAPL,7/19/2022,147.919998,151.229996,146.910004,151,149.513245,82982400
AAPL,7/20/2022,151.119995,153.720001,150.369995,153.039993,151.533188,64823400
AAPL,7/21/2022,154.5,155.570007,151.940002,155.350006,153.820435,65086600
AAPL,7/22/2022,155.389999,156.279999,153.410004,154.089996,152.572815,66675400
AAPL,7/25/2022,154.009995,155.039993,152.279999,152.949997,151.444077,53623900
AAPL,7/26/2022,152.259995,153.089996,150.800003,151.600006,150.107376,55138700
AAPL,7/27/2022,152.580002,157.330002,152.160004,156.789993,155.246262,78620700
AAPL,7/28/2022,156.979996,157.639999,154.410004,157.350006,155.800751,81378700
AAPL,7/29/2022,161.240005,163.630005,159.5,162.509995,160.909927,101786900
AAPL,8/1/2022,161.009995,163.589996,160.889999,161.509995,159.919769,67829400
AAPL,8/2/2022,160.100006,162.410004,159.630005,160.009995,158.43454,59907000
AAPL,8/3/2022,160.839996,166.589996,160.75,166.130005,164.494293,82507500
AAPL,8/4/2022,166.009995,167.190002,164.429993,165.809998,164.17746,55474100
AAPL,8/5/2022,163.210007,165.850006,163,165.350006,163.949402,56697000
AAPL,8/8/2022,166.369995,167.809998,164.199997,164.869995,163.473465,60276900
AAPL,8/9/2022,164.020004,165.820007,163.25,164.919998,163.52301,63135500
AAPL,8/10/2022,167.679993,169.339996,166.899994,169.240005,167.806458,70170500
AAPL,8/11/2022,170.059998,170.990005,168.190002,168.490005,167.062805,57149200
AAPL,8/12/2022,169.820007,172.169998,169.399994,172.100006,170.642227,68039400
AAPL,8/15/2022,171.520004,173.389999,171.350006,173.190002,171.722977,54091700
AAPL,8/16/2022,172.779999,173.710007,171.660004,173.029999,171.564346,56377100
AAPL,8/17/2022,172.770004,176.149994,172.570007,174.550003,173.071457,79542000
AAPL,8/18/2022,173.75,174.899994,173.119995,174.149994,172.67485,62290100
AAPL,8/19/2022,173.029999,173.740005,171.309998,171.520004,170.067139,70346300
AAPL,8/22/2022,169.690002,169.860001,167.139999,167.570007,166.15062,69026800
AAPL,8/23/2022,167.080002,168.710007,166.649994,167.229996,165.813461,54147100
AAPL,8/24/2022,167.320007,168.110001,166.25,167.529999,166.110901,53841500
AAPL,8/25/2022,168.779999,170.139999,168.350006,170.029999,168.589752,51218200
AAPL,8/26/2022,170.570007,171.050003,163.559998,163.619995,162.234024,78961000
AAPL,8/29/2022,161.149994,162.899994,159.820007,161.380005,160.013031,73314000
AAPL,8/30/2022,162.130005,162.559998,157.720001,158.910004,157.56395,77906200
AAPL,8/31/2022,160.309998,160.580002,157.139999,157.220001,155.888245,87991100
AAPL,9/1/2022,156.639999,158.419998,154.669998,157.960007,156.622009,74229900
AAPL,9/2/2022,159.75,160.360001,154.970001,155.809998,154.490173,76957800
AAPL,9/6/2022,156.470001,157.089996,153.690002,154.529999,153.221039,73714800
AAPL,9/7/2022,154.820007,156.669998,153.610001,155.960007,154.638947,87449600
AAPL,9/8/2022,154.639999,156.360001,152.679993,154.460007,153.151642,84923800
AAPL,9/9/2022,155.470001,157.820007,154.75,157.369995,156.037003,68028800
AAPL,9/12/2022,159.589996,164.259995,159.300003,163.429993,162.045639,104956000
AAPL,9/13/2022,159.899994,160.539993,153.369995,153.839996,152.536911,122656600
AAPL,9/14/2022,154.789993,157.100006,153.610001,155.309998,153.994415,87965400
AAPL,9/15/2022,154.649994,155.240005,151.380005,152.369995,151.07933,90481100
AAPL,9/16/2022,151.210007,151.350006,148.369995,150.699997,149.423462,162278800
AAPL,9/19/2022,149.309998,154.559998,149.100006,154.479996,153.171448,81474200
AAPL,9/20/2022,153.399994,158.080002,153.080002,156.899994,155.570953,107689800
AAPL,9/21/2022,157.339996,158.740005,153.600006,153.720001,152.417908,101696800
AAPL,9/22/2022,152.380005,154.470001,150.910004,152.740005,151.446213,86652500
AAPL,9/23/2022,151.190002,151.470001,148.559998,150.429993,149.155762,96029900
AAPL,9/26/2022,149.660004,153.770004,149.639999,150.770004,149.492889,93339400
AAPL,9/27/2022,152.740005,154.720001,149.949997,151.759995,150.474503,84442700
AAPL,9/28/2022,147.639999,150.639999,144.839996,149.839996,148.57077,146691400
AAPL,9/29/2022,146.100006,146.720001,140.679993,142.479996,141.273117,128138200
AAPL,9/30/2022,141.279999,143.100006,138,138.199997,137.029358,124925300
AAPL,10/3/2022,138.210007,143.070007,137.690002,142.449997,141.243362,114311700
AAPL,10/4/2022,145.029999,146.220001,144.259995,146.100006,144.862457,87830100
AAPL,10/5/2022,144.070007,147.380005,143.009995,146.399994,145.159882,79471000
AAPL,10/6/2022,145.809998,147.539993,145.220001,145.429993,144.198135,68402200
AAPL,10/7/2022,142.539993,143.100006,139.449997,140.089996,138.903336,85925600
AAPL,10/10/2022,140.419998,141.889999,138.570007,140.419998,139.23056,74899000
AAPL,10/11/2022,139.899994,141.350006,138.220001,138.979996,137.80275,77033700
AAPL,10/12/2022,139.130005,140.360001,138.160004,138.339996,137.168167,70433700
AAPL,10/13/2022,134.990005,143.589996,134.369995,142.990005,141.778793,113224000
AAPL,10/14/2022,144.309998,144.520004,138.190002,138.380005,137.207855,88598000
AAPL,10/17/2022,141.070007,142.899994,140.270004,142.410004,141.203735,85250900
AAPL,10/18/2022,145.490005,146.699997,140.610001,143.75,142.532364,99136600
AAPL,10/19/2022,141.690002,144.949997,141.5,143.860001,142.641418,61758300
AAPL,10/20/2022,143.020004,145.889999,142.649994,143.389999,142.1754,64522000
AAPL,10/21/2022,142.869995,147.850006,142.649994,147.270004,146.022552,86548600
AAPL,10/24/2022,147.190002,150.229996,146,149.449997,148.184067,75981900
AAPL,10/25/2022,150.089996,152.490005,149.360001,152.339996,151.049606,74732300
AAPL,10/26/2022,150.960007,151.990005,148.039993,149.350006,148.084915,88194300
AAPL,10/27/2022,148.070007,149.050003,144.130005,144.800003,143.573456,109180200
AAPL,10/28/2022,148.199997,157.5,147.820007,155.740005,154.420792,164762400
AAPL,10/31/2022,153.160004,154.240005,151.919998,153.339996,152.041122,97943200
AAPL,11/1/2022,155.080002,155.449997,149.130005,150.649994,149.373901,80379300
AAPL,11/2/2022,148.949997,152.169998,145,145.029999,143.801514,93604600
AAPL,11/3/2022,142.059998,142.800003,138.75,138.880005,137.703613,97918500
AAPL,11/4/2022,142.089996,142.669998,134.380005,138.380005,137.435471,140814800
AAPL,11/7/2022,137.110001,139.149994,135.669998,138.919998,137.971756,83374600
AAPL,11/8/2022,140.410004,141.429993,137.490005,139.5,138.547821,89908500
AAPL,11/9/2022,138.5,138.550003,134.589996,134.869995,133.949417,74917800
AAPL,11/10/2022,141.240005,146.869995,139.5,146.869995,145.867477,118854000
AAPL,11/11/2022,145.820007,150.009995,144.369995,149.699997,148.678192,93979700
AAPL,11/14/2022,148.970001,150.279999,147.429993,148.279999,147.267883,73374100
AAPL,11/15/2022,152.220001,153.589996,148.559998,150.039993,149.015854,89868300
AAPL,11/16/2022,149.130005,149.869995,147.289993,148.789993,147.774384,64218300
AAPL,11/17/2022,146.429993,151.479996,146.149994,150.720001,149.691223,80389400
AAPL,11/18/2022,152.309998,152.699997,149.970001,151.289993,150.257324,74829600
AAPL,11/21/2022,150.160004,150.369995,147.720001,148.009995,146.99971,58724100
AAPL,11/22/2022,148.130005,150.419998,146.929993,150.179993,149.154892,51804100
AAPL,11/23/2022,149.449997,151.830002,149.339996,151.070007,150.038849,58301400
AAPL,11/25/2022,148.309998,148.880005,147.119995,148.110001,147.09903,35195900
AAPL,11/28/2022,145.139999,146.639999,143.380005,144.220001,143.23558,69246000
AAPL,11/29/2022,144.289993,144.809998,140.350006,141.169998,140.206406,83763800
AAPL,11/30/2022,141.399994,148.720001,140.550003,148.029999,147.019592,111380900
AAPL,12/1/2022,148.210007,149.130005,146.610001,148.309998,147.297653,71250400
AAPL,12/2/2022,145.960007,148,145.649994,147.809998,146.801071,65447400
AAPL,12/5/2022,147.770004,150.919998,145.770004,146.630005,145.629166,68826400
AAPL,12/6/2022,147.070007,147.300003,141.919998,142.910004,141.93454,64727200
AAPL,12/7/2022,142.190002,143.369995,140,140.940002,139.977982,69721100
AAPL,12/8/2022,142.360001,143.520004,141.100006,142.649994,141.6763,62128300
AAPL,12/9/2022,142.339996,145.570007,140.899994,142.160004,141.189651,76097000
AAPL,12/12/2022,142.699997,144.5,141.059998,144.490005,143.503754,70462700
AAPL,12/13/2022,149.5,149.970001,144.240005,145.470001,144.477051,93886200
AAPL,12/14/2022,145.350006,146.660004,141.160004,143.210007,142.232483,82291200
AAPL,12/15/2022,141.110001,141.800003,136.029999,136.5,135.568298,98931900
AAPL,12/16/2022,136.690002,137.649994,133.729996,134.509995,133.591858,160156900
AAPL,12/19/2022,135.110001,135.199997,131.320007,132.369995,131.466476,79592600
AAPL,12/20/2022,131.389999,133.25,129.889999,132.300003,131.396942,77432800
AAPL,12/21/2022,132.979996,136.809998,132.75,135.449997,134.525436,85928000
AAPL,12/22/2022,134.350006,134.559998,130.300003,132.229996,131.327423,77852100
AAPL,12/23/2022,130.919998,132.419998,129.639999,131.860001,130.959961,63814900
AAPL,12/27/2022,131.380005,131.410004,128.720001,130.029999,129.142456,69007800
AAPL,12/28/2022,129.669998,131.029999,125.870003,126.040001,125.17968,85438400
AAPL,12/29/2022,127.989998,130.479996,127.730003,129.610001,128.725296,75703700
AAPL,12/30/2022,128.410004,129.949997,127.43,129.929993,129.043137,77034200
AAPL,1/3/2023,130.279999,130.899994,124.169998,125.07,124.216301,112117500
AAPL,1/4/2023,126.889999,128.660004,125.080002,126.360001,125.497498,89113600
AAPL,1/5/2023,127.129997,127.769997,124.760002,125.019997,124.166641,80962700
AAPL,1/6/2023,126.010002,130.289993,124.889999,129.619995,128.735245,87754700
AAPL,1/9/2023,130.470001,133.410004,129.889999,130.149994,129.261627,70790800
AAPL,1/10/2023,130.259995,131.259995,128.119995,130.729996,129.837646,63896200
AAPL,1/11/2023,131.25,133.509995,130.460007,133.490005,132.578842,69458900
AAPL,1/12/2023,133.880005,134.259995,131.440002,133.410004,132.49939,71379600
AAPL,1/13/2023,132.029999,134.919998,131.660004,134.759995,133.840164,57809700
AAPL,1/17/2023,134.830002,137.289993,134.130005,135.940002,135.0121,63646600
AAPL,1/18/2023,136.820007,138.610001,135.029999,135.210007,134.287094,69672800
AAPL,1/19/2023,134.080002,136.25,133.770004,135.270004,134.34668,58280400
AAPL,1/20/2023,135.279999,138.020004,134.220001,137.869995,136.92894,80223600
AAPL,1/23/2023,138.119995,143.320007,137.899994,141.110001,140.14682,81760300
AAPL,1/24/2023,140.309998,143.160004,140.300003,142.529999,141.557098,66435100
AAPL,1/25/2023,140.889999,142.429993,138.809998,141.860001,140.891708,65799300
AAPL,1/26/2023,143.169998,144.25,141.899994,143.960007,142.977371,54105100
AAPL,1/27/2023,143.160004,147.229996,143.080002,145.929993,144.933914,70555800
AAPL,1/30/2023,144.960007,145.550003,142.850006,143,142.023926,64015300
AAPL,1/31/2023,142.699997,144.339996,142.279999,144.289993,143.305115,65874500
AAPL,2/1/2023,143.970001,146.610001,141.320007,145.429993,144.437317,77663600
AAPL,2/2/2023,148.899994,151.179993,148.169998,150.820007,149.790558,118339000
AAPL,2/3/2023,148.029999,157.380005,147.830002,154.5,153.445419,154357300
AAPL,2/6/2023,152.570007,153.100006,150.779999,151.729996,150.694321,69858300
AAPL,2/7/2023,150.639999,155.229996,150.639999,154.649994,153.594406,83322600
AAPL,2/8/2023,153.880005,154.580002,151.169998,151.919998,150.883041,64120100
